CODE_UIC;LIBELLE;long;lat
0087328021;Les Cauquillous;1.7546798;43.7340198
0087322347;Traou Nez;-3.1348766;48.7485663
0087318964;Avignon TGV;4.786079;43.921586
0087317503;Feuquières - Fressenneville;1.5890574;50.0632646
0087317495;Chépy - Valines;1.6358275;50.0682219
0087317305;Les Fontinettes;1.8496343;50.940831
0087317248;Blangy-sur-Ternoise;2.1721585;50.424669
0087317222;Hesdin;2.0351881;50.378286
0087317206;Maresquel-Ecquemicourt;1.9313418;50.4078186
0087317198;Beaurainville;1.895345;50.422891
0087317016;Boulogne Tintelleries;1.60904;50.72729
0087316679;Pihen-lès-Guînes;1.7845632;50.8727855
0087316422;Villers sur Thère;2.1355274;49.414583
0087316406;Montreuil-sur-Thérain;2.2002529;49.38152
0087316109;Dommartin - Remiencourt;2.3926625;49.7996523
0087316059;Heilly;2.5396593;49.9435191
0087313874;Amiens;2.312592;49.890746
0087313841;Fouilloy;1.8260404;49.7366368
0087313809;Blangy-sur-Bresle;1.6259074;49.9326071
0087313726;Marseille-en-Beauvaisis;1.9546349;49.5709066
0087313684;Saint-Sulpice - Auteuil;2.1164133;49.3473824
0087313668;Méru;2.13254;49.23233
0087313478;Chaulnes;2.8011421;49.8076201
0087313395;Poix-de-Picardie;1.9897767;49.7778561
0087313346;Montdidier;2.56300;49.64147
0087313338;Hargicourt - Pierrepont;2.5317673;49.7138593
0087313304;Clermont de l'Oise;2.41767;49.38531
0087313098;Ailly-sur-Somme;2.20059;49.92838
0087300863;Besançon Franche-Comté TGV;5.953195095062256;47.307361058531725
0087297523;Hachette;3.7434526;50.1582852
0087297515;Les Bons Pères;4.010967;50.2798638
0087297119;Verneuil-sur-Serre;3.6677085;49.6486805
0087296608;Versigny;3.4335692;49.6574494
0087296434;Mennessis;3.2711145;49.6915989
0087296293;Fresnoy-le-Grand;3.43268;49.9501964
0087296244;Busigny;3.4461174;50.0397236
0087295790;Leval;3.8366811;50.1845311
0087295774;Dompierre-sur-Helpe;3.871144;50.146144
0087295709;Sains-du-Nord;4.0016955;50.0889485
0087295642;Landrecies;3.681997;50.1283138
0087295048;Fourmies;4.05357;50.01541
0087295014;Jeumont;4.08645;50.29606
0087295006;Maubeuge;3.96677;50.27298
0087287243;Cobrieux;3.2191247;50.5402798
0087287102;Lezennes;3.0986481;50.6205699
0087286732;Roubaix;3.16348;50.69561
0087286575;Landas;3.290568;50.4687775
0087286567;Rosult;3.3490115;50.4563667
0087286278;Pérenchies;2.97729;50.66697
0087286112;Loos lez Lille;3.0170581;50.6128165
0087281873;Magenta;2.35835;48.87986
0087281436;Watten - Éperlecques;2.2079599;50.8254043
0087281337;Courghain;2.29354;50.99805
0087281279;Bourbourg;2.1942305;50.952267
0087281006;Dunkerque;2.368961;51.030470
0087278259;Mérignac Arlac;-0.6261402;44.8265601
0087276717;Bornel - Belle-Église;2.20717;49.19471
0087276659;Frépillon;2.19717;49.04620
0087276600;Saint-Leu-la-Forêt;2.24264;49.01571
0087276501;Presles Courcelles;2.28759;49.11346
0087276436;Domont;2.33746;49.03268
0087276329;Pont-Sainte-Maxence;2.60289;49.30974
0087276303;Longueil-Sainte-Marie;2.7175537;49.3425377
0087276196;Garges - Sarcelles;2.39078;48.97663
0087276154;Pont Petit;2.13046;49.06004
0087276071;Franconville - Le Plessis-Bouchard;2.23514;48.99358
0087276030;Champ de Courses d'Enghien;2.29189;48.97975
0087272146;Les Grésillons;2.31441;48.92007
0087272054;Thieux - Nantouillet;2.6805271;49.0084346
0087271817;Soissons;3.3381259;49.3691983
0087271601;Vaumoise;2.9885685;49.2339406
0087271510;Villeparisis - Mitry-le-Neuf;2.60243;48.95325
0087271460;Aéroport Charles de Gaulle 1;2.56135;49.00956
0087271452;Villepinte;2.51205;48.96292
0087271429;Sevran - Livry;2.53484;48.93601
0087271411;Aulnay-sous-Bois;2.49431;48.93179
0087271304;La Courneuve - Aubervilliers;2.38443;48.92420
0087271163;Pierrefitte - Stains;2.37213;48.96409
0087271007;Paris Gare du Nord;2.355151;48.880185
0087215699;Tieffenbach - Struth;7.25527;48.9062169
0087215483;Schopperten;7.055779;48.9456499
0087214726;Rothau;7.2074902;48.4590026
0087214692;Schirmeck - La Broque;7.21594;48.47973
0087214676;Wisches;7.2700936;48.5076495
0087214528;Entzheim Aéroport;7.62794;48.54699
0087214510;Holtzheim;7.6630912;48.555688
0087214338;Dorlisheim;7.4930546;48.5249915
0087214288;Obernai;7.48881;48.46219
0087214221;Epfig;7.4504053;48.3637643
0087214205;Scherwiller;7.4301867;48.2869344
0087214122;Benfeld;7.584125;48.3735367
0087214106;Ebersheim;7.494471;48.3099953
0087214056;Sélestat;7.443278;48.2601166
0087213785;Ingwiller;7.4771550;48.8723277
0087213686;Hoerdt;7.7794059;48.7029518
0087213678;Weyersheim;7.7971027;48.7177903
0087213660;Kurtzenhouse;7.8130449;48.741862
0087213405;Walbourg;7.8092705;48.8862164
0087213256;Niederbronn-les-Bains;7.6341348;48.9523989
0087213249;Reichshoffen;7.658132;48.9310582
0087212373;Rountzenheim;8.0119078;48.820435
0087212027;Strasbourg;7.734584;48.584967
0087193771;Woelfling-lès-Sarreguemines;7.190609;49.094747
0087192666;Conflans - Jarny;5.8681853;49.1662895
0087192088;Woippy;6.155621;49.1487965
0087191627;Malling;6.302207;49.42152
0087191312;Kuntzig;6.2345596;49.349918
0087191163;Hettange-Grande;6.1566738;49.4076754
0087185629;Aillevillers;6.3372988;47.9138876
0087184572;L'Isle-sur-le-Doubs;6.5812614;47.4473777
0087184523;Montbéliard;6.8013763;47.5105086
0087184507;Héricourt;6.7691977;47.5729701
0087184275;Montreux-Vieux;7.0253947;47.6178576
0087182881;Thann Saint-Jacques;7.0938473;47.8133155
0087182659;Breitenbach-Haut-Rhin;7.1040522;48.0285326
0087182642;Kruth;6.9690938;47.92396
0087182378;Wihr-au-Val - Soultzbach;7.2095351;48.0460522
0087182329;Herrlisheim-près-Colmar;7.3206381;48.0166417
0087182113;Bartenheim;7.4872561;47.6349313
0087182105;Sierentz;7.459142;47.656047
0087182071;Rixheim;7.406404;47.748960
0087182055;Mulhouse Dornach;7.308477;47.747130
0087182014;Colmar;7.346967;48.073201
0087181222;Colmar Saint-Joseph;7.3453397;48.0816399
0087175794;Étain;5.6398079;49.2074907
0087175778;Verdun;5.379701;49.165406
0087175737;Clermont-en-Argonne;5.06506;49.10645
0087175257;Commercy;5.588610;48.765749
0087175075;Fronville;5.1564405;48.4001829
0087175067;Nançois - Tronville;5.2912016;48.7180423
0087175018;Revigny-sur-Ornain;4.9855736;48.8240449
0087174276;Vitry-le-François;4.587581;48.718142
0087172262;Amagne - Lucquy;4.4738775;49.5238187
0087172239;Donchery;4.8747529;49.6981267
0087172171;Poix-Terron;4.6365346;49.6500011
0087172031;Joigny-sur-Meuse;4.7672389;49.8336807
0087171926;Champagne-Ardenne TGV;3.994632;49.214806
0087171710;Courcy - Brimont;4.0134623;49.3296003
0087171702;Aguilcourt - Variscourt;3.973137;49.408017
0087171587;Germaine;4.0228976;49.1277634
0087171561;Ay;4.0015644;49.0487318
0087171009;Reims;4.024435;49.258978
0087147322;Meuse TGV;5.270954;48.978549
0087144451;Remiremont;6.598855;48.016363
0087144436;Éloyes;6.6001593;48.087067
0087144386;Colroy - Lubine;7.1317294;48.3145855
0087144345;Provenchères-sur-Fave;7.0854904;48.3046291
0087144212;Mirecourt;6.129651;48.299243
0087144147;Bains-les-Bains;6.2952683;47.9811282
0087144097;Thaon-les-Vosges;6.416384;48.244650
0087144071;Châtel - Nomexy;6.387807;48.307156
0087144063;Vincey;6.3355129;48.3436471
0087144014;Saint-Dié-des-Vosges;6.948656;48.282225
0087143024;Vraincourt - Viéville;5.1239383;48.2366981
0087142406;Merrey;5.5949561;48.0540899
0087142232;Vignory;5.1241594;48.2701366
0087141820;Pont-à-Mousson;6.050842;48.900580
0087141812;Dieulouard;6.071489;48.843367
0087141622;Praye sous Vaudémont;6.1006981;48.4327891
0087141572;Ceintrey;6.1572868;48.523865
0087141432;Thiaville-sur-Meurthe;6.8102635;48.4139874
0087141416;Baccarat;6.743830;48.452405
0087141135;Blainville - Damelevières;6.386953;48.564971
0087141093;Laneuveville-devant-Nancy;6.22792;48.65564
0087141010;Jarville-la-Malgrange;6.2024643;48.6698381
0087118299;Bar-sur-Aube;4.7066708;48.2385399
0087118000;Troyes;4.065281;48.296069
0087116632;Lizy-sur-Ourcq;3.031718;49.021929
0087116616;Isles - Armentières - Congis;3.0072998;48.9980994
0087116574;Chézy-sur-Marne;3.3644624;48.9919109
0087116509;Changis - Saint-Jean;3.025394;48.959360
0087116293;Vaires - Torcy;2.639986;48.874953
0087116277;Faremoutiers - Pommeuse;2.993109;48.808494
0087116244;Mortcerf;2.9075554;48.7892191
0087116228;Marles-en-Brie;2.868099;48.733976
0087116087;Mormant;2.888810;48.613564
0087113852;Les Pavillons-sous-Bois;2.511781;48.902418
0087113696;Rosny Bois Perrier;2.480987;48.882568
0087113001;Paris Est;2.358424;48.876742
0087111864;Balsièges;3.4560976;44.4820108
0087635581;La Barasse;5.4845101;43.2858384
0087672774;Bedous;-0.60348;42.99589
0087485185;La Jarrie;-1.02347;46.12045
0087184440;Delle;7.00962;47.50593
0087184432;Grandvillars;6.97850;47.53763
0087184424;Morvillars;6.93511;47.54952
0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;2.38278;48.83917
0087722249;Irigny Yvours;4.83229;45.69002
0087697318;Villetaneuse Université T11;2.34251;48.96
0087697334;Stains la Cerisaie;2.39209;48.95480
0087688887;Montpellier Sud de France;3.924623;43.594787
0087784892;Bena Fanes;1.9167264;42.4580782
0087784835;Saillagouse;2.0321126;42.4568855
0087784827;Estavar;2.0179071;42.4632434
0087784801;Bolquère - Eyne;2.0875591;42.4978734
0087784736;Nyer;2.2630177;42.5416979
0087784231;Argelès-sur-Mer;3.022349;42.543970
0087783548;Le Bruel;3.358325;44.4813286
0087783530;Chanac;3.3454117;44.4739786
0087783456;Tournemire - Roquefort;3.0166261;43.9698002
0087783365;Sévérac-d'Aveyron;3.0569451;44.3246516
0087783266;Aumont-Aubrac;3.2835489;44.7181699
0087782607;Clermont La Pardieu;3.134163;45.766947
0087781278;Agde;3.466203;43.317280
0087781179;Nissan;3.116678;43.2955681
0087781161;Coursan;3.0510465;43.23369
0087775809;Beauvoisin;4.3212178;43.7245026
0087775361;Saint-Geniès-de-Malgoirès;4.2149416;43.9501684
0087775221;Chamborigaud;3.9793332;44.3002429
0087775106;Uchaud;4.2683101;43.7583991
0087775098;Milhaud;4.3033268;43.7884886
0087773515;Villeneuve-lès-Maguelone;3.849917;43.5438231
0087773408;Lunel;4.131086;43.679392
0087765453;Le Thor;4.9962663;43.9265047
0087765420;Morières-lès-Avignon;4.9082052;43.9414696
0087765354;Tarascon;4.657206;43.801331
0087763607;Briançon;6.633007;44.889853
0087763003;Gap;6.085638;44.563693
0087762906;Lyon Saint-Exupéry TGV;5.074969;45.721109
0087761874;Luc-en-Diois;5.4546227;44.6136615
0087761759;Tullins Fures;5.492194;45.300996
0087761239;L'Isle-d'Abeau;5.219690;45.607645
0087759316;Saint-Joseph le Castellas;5.3770681;43.3518976
0087757724;Grasse;6.925524;43.653317
0087757617;Cannes La Bocca;6.986601;43.548787
0087757559;Agay;6.8564997;43.4313701
0087756890;Viévola;7.5627976;44.1125561
0087756817;Touët-de-l'Escarène;7.364363;43.8470835
0087756767;La Trinité Victor;7.3114604;43.7427854
0087756478;Carnoles;7.48139;43.76203
0087756460;Roquebrune-Cap-Martin;7.457343;43.7606178
0087756338;Cros de Cagnes;7.167111;43.660465
0087756304;Villeneuve-Loubet;7.134066;43.629928
0087755421;Vidauban;6.4338501;43.4309416
0087755330;Solliès-Pont;6.0464158;43.1907805
0087755215;Saint-Cyr Les Lecques - La Cadière;5.703858;43.185509
0087753707;Orgon;5.0456738;43.7859131
0087751842;Sainte-Marthe en Provence;5.390412;43.3392414
0087751750;Aubagne;5.566580;43.296045
0087751644;Saint-Louis les Aygalades;5.3651173;43.3461208
0087751008;Marseille Saint-Charles;5.380407;43.302666
0087747626;Clelles - Mens;5.6050622;44.8272443
0087747402;Grenoble Universités - Gières;5.784740;45.184877
0087747352;Saint-Égrève Saint-Robert;5.6712687;45.2357234
0087747220;Le Grand-Lemps;5.4231117;45.3966261
0087747006;Grenoble;5.714584;45.191493
0087746867;Montroc le Planet;6.9345425;45.996415
0087746784;Chamonix-Mont-Blanc;6.87363;45.92277
0087746743;Les Houches;6.796924;45.8935639
0087746479;Saint-Gervais-les-Bains Le Fayet;6.701331;45.906423
0087746347;Marignier;6.507826;46.0887815
0087746339;Bonneville;6.416524;46.077772
0087746305;La Roche-sur-Foron;6.303885;46.067560
0087746149;Rumilly;5.947938;45.862989
0087743336;Simandre-sur-Suran;5.4210929;46.2202097
0087743112;Saint-Martin-du-Mont;5.303003;46.095871
0087742320;Saint-Jean-de-Maurienne Arvan;6.354716;45.277542
0087741793;Bourg-Saint-Maurice;6.771273;45.619036
0087741769;Aime - La Plagne;6.648646;45.554400
0087741611;Grésy-sur-Isère;6.2588584;45.594432
0087741108;Vions - Chanaz;5.8072311;45.8243131
0087734673;Darsac;3.7365537;45.14211
0087734509;Noirétable;3.7611423;45.816024
0087734426;Vertaizon;3.288269;45.784543
0087734368;Luc;3.8915631;44.654092
0087734335;Monistrol-d'Allier;3.6500424;44.9696648
0087734103;Pontmort;3.1601248;45.939486
0087734004;Clermont-Ferrand;3.100543;45.778945
0087726802;Roanne;4.063207;46.039383
0087725846;Polliat;5.1238268;46.24464
0087725820;Vonnas;4.9916677;46.2272852
0087725705;Mâcon Loché TGV;4.778876;46.282884
0087723742;Saint-Marcel en Dombes;4.9775148;45.9503701
0087723569;Montluel;5.057503;45.847770
0087723494;Saint-André-le-Gaz;5.524187;45.544518
0087723452;Cessieu;5.3761179;45.5611596
0087722728;Brignais;4.7636596;45.6737721
0087722587;Vienne;4.874211;45.521207
0087722405;Givors;4.766086;45.584948
0087722298;Grigny le Sablon;4.796144;45.6072601
0087722025;Lyon Perrache;4.825733;45.748476
0087721787;Bois-d'Oingt - Légny;4.575043;45.9065839
0087721761;Chessy;4.6222625;45.885545
0087721472;Tarare;4.439208;45.889921
0087721035;Amplepuis;4.326844;45.970982
0087721001;Lyon Vaise;4.803960;45.779938
0087718866;Montbarrey;5.6366081;47.0359922
0087718619;Morteau;6.604653;47.053727
0087718601;Valdahon Camp Militaire;6.3148621;47.1510452
0087718544;Valdahon;6.342275;47.149750
0087718536;Étalans;6.2706173;47.155884
0087718437;Laissey;6.23304;47.298723
0087718338;Ranchot;5.7246607;47.1525633
0087718296;Saint-Amour;5.3341853;46.4338244
0087718122;Byans-sur-Doubs;5.8520589;47.1185334
0087718049;Miserey-Salines;5.9636746;47.2854733
0087715441;Morez;6.023578;46.5262166
0087713735;Louhans;5.2174853;46.6309
0087713669;Pagny-le-Château;5.2010538;47.0462492
0087713537;Corgoloin;4.9171231;47.0841982
0087713503;Gevrey-Chambertin;4.999058;47.2274694
0087713321;Collonges-lès-Premières;5.2653478;47.2212533
0087713198;Tonnerre;3.97355;47.85938
0087713156;Nuits sous Ravières;4.211186;47.7291142
0087713131;Montbard;4.336160;47.618747
0087713081;Verrey-sous-Salmaise;4.6700223;47.4385905
0087713008;Dijon Porte Neuve;5.054872;47.322806
0087712679;Chaugey;5.2551914;47.0872036
0087712620;Longecourt-en-Plaine;5.1346952;47.1937936
0087696807;Clamecy;3.5207672;47.4666984
0087696468;Béard;3.3179944;46.8652207
0087696328;Moulins sur Allier;3.338842;46.561346
0087696260;Saincaize-Meauce;3.0718704;46.9314165
0087696211;Pougues-les-Eaux;3.0940304;47.0767837
0087696203;Tronsanges;3.0541532;47.113029
0087696195;La Charité-sur-Loire;3.023883;47.179914
0087694869;Gilly-sur-Loire;3.7821607;46.5370137
0087694851;Saint-Agnan;3.8788002;46.5020038
0087694638;Galuzot;4.3300578;46.6421069
0087694612;Blanzy;4.3913585;46.694064
0087694570;Autun;4.2929079;46.9548746
0087694307;Montchanin;4.4814867;46.7592649
0087694182;Marmagne sous Creusot;4.3601911;46.8334607
0087694158;Mesvres;4.2449659;46.862799
0087694141;Étang-sur-Arroux;4.1838415;46.8679082
0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;4.499513;46.765343
0087694000;Le Creusot;4.4304403;46.807815
0087691600;Les Perrières;3.1467144;47.0055213
0087691469;Vauzelles;3.1342094;47.0013565
0087691436;Garchizy;3.0858769;47.0429987
0087684407;Boigneville;2.3789793;48.342078
0087684118;Bourron-Marlotte - Grez;2.6924552;48.3326884
0087683847;Mailly-la-Ville;3.6751472;47.6041692
0087683318;Saint-Florentin - Vergigny;3.731036;47.981058
0087683243;Joigny;3.393082;47.973843
0087683219;Villeneuve-sur-Yonne;3.2869251;48.0850129
0087683201;Étigny - Véron;3.2904186;48.1386835
0087683128;Champigny sur Yonne;3.1305718;48.3237418
0087683102;Villeneuve-la-Guyard;3.071655;48.342425
0087682542;Saint-Fargeau-Ponthierry;2.542493;48.564549
0087682518;Boissise-le-Roi;2.572953;48.529319
0087682476;La Grande-Paroisse;2.8971614;48.3787751
0087682302;Montereau;2.942972;48.379934
0087682252;Thomery;2.763995;48.394462
0087682211;Fontainebleau - Avon;2.726340;48.416371
0087682203;Bois-le-Roi;2.691606;48.475567
0087682120;Brunoy;2.506422;48.699112
0087682104;Montgeron - Crosne;2.462224;48.708094
0087681825;Villeneuve-Saint-Georges;2.446011;48.730113
0087681601;Essonnes Robinson;2.463701;48.606095
0087681452;La Ferté-Alais;2.351610;48.484876
0087681395;Le Bras de Fer;2.450625;48.623287
0087681338;Ris-Orangis;2.414420;48.659442
0087677120;Saint-Jean-de-Luz - Ciboure;-1.66122;43.385838
0087673616;Villefranque;-1.4564514;43.4313998
0087673459;Guéthary;-1.6098615;43.4253491
0087673285;Bénesse-Maremne;-1.3698505;43.6277484
0087672600;Croix du Prince;-0.3791261;43.2857104
0087671123;Lannemezan;0.387367;43.114273
0087671016;Mont-de-Marsan;-0.50466;43.884898
0087645481;Murat;2.8696045;45.1091483
0087645192;Le Rouget;2.2355043;44.8565391
0087645184;Boisset;2.2497669;44.786038
0087645135;Laroquebrou;2.1929167;44.9641658
0087641472;Mont-Dore;2.8047389;45.5793192
0087641399;Le Vauriat;2.9084747;45.8337747
0087641357;Vallon-en-Sully;2.6107538;46.5363284
0087641266;Bourg-Lastic - Messeix;2.56043;45.62749
0087641241;Eygurande - Merlines;2.4610021;45.6453146
0087641076;Saint-Bonnet-de-Rochefort;3.1393877;46.1483796
0087641068;Bellenaves;3.0665239;46.199256
0087615492;Vielmur-sur-Agout;2.0895781;43.623928
0087615195;Albi Madeleine;2.1409629;43.938011
0087613471;Laguépie;1.9692195;44.1455256
0087613463;Najac;1.9761625;44.221802
0087613356;Caussade;1.5336541;44.1622668
0087613323;Lalbenque - Fontanes;1.5116628;44.3332389
0087613109;Capdenac;2.0779632;44.5782458
0087611947;Lalande Église;1.4286153;43.6459862
0087611939;Lardenne;1.3839252;43.5966262
0087611897;Castelsarrasin;1.1143954;44.0403503
0087611889;Moissac;1.077345;44.1024178
0087611855;Lamagistère;0.8255002;44.1267231
0087611830;Pibrac;1.289237;43.621364
0087611699;Montbartier;1.264501;43.9241555
0087611673;Grisolles;1.3023292;43.8269619
0087611590;Tarascon-sur-Ariège;1.5999321;42.8495385
0087611558;Luzenac - Garanou;1.7531248;42.7642849
0087611525;Mérens-les-Vals;1.8371278;42.6594883
0087611400;Portet Saint-Simon;1.389243;43.527904
0087611046;Le Fauga;1.2827183;43.4043288
0087611004;Toulouse Matabiau;1.453616;43.611206
0087598755;Limoux Flassian;2.2182832;43.0684511
0087597781;Lavaveix-les-Mines;2.0890801;46.0795307
0087597609;Guéret;1.8793855;46.1741863
0087595769;Siorac-en-Périgord;0.9844566;44.8197409
0087595702;Les Versannes;0.8574682;45.088775
0087595579;Thenon;1.0686905;45.1601857
0087595520;Saint-Pierre-de-Chignac;0.856103;45.1234881
0087595298;Mussidan;0.354071;45.034329
0087595264;Saint-Léon-sur-l'Isle;0.4923106;45.1233004
0087595207;Marsac;0.6626174;45.1860541
0087595165;Château-l'Évêque;0.6882106;45.2445887
0087595124;Thiviers;0.921348;45.418965
0087595009;Périgueux;0.707879;45.187408
0087594754;Puybrun;1.7841548;44.9216335
0087594655;Vignols - Saint-Solve;1.397515;45.313078
0087594564;Les Quatre-Routes-du-Lot;1.6439067;44.9974864
0087594556;Turenne;1.6007045;45.0379541
0087594325;Gignac - Cressensac;1.4831648;45.0146074
0087594275;Meymac;2.1640905;45.5302313
0087594200;Uzerche;1.5702735;45.4407088
0087594119;Corrèze;1.8810793;45.3294801
0087592824;Saint-Yrieix-la-Perche;1.2053608;45.5192516
0087592808;La Meyze;1.2123135;45.6212964
0087592741;Bussière-Galant;1.0261372;45.6076224
0087592725;Nexon;1.1784396;45.6915692
0087592295;La Porcherie;1.5383469;45.5740586
0087592279;Magnac - Vicq;1.4438445;45.6288007
0087592170;Pérols-sur-Vézère;1.97767;45.5848341
0087592147;Lacelle;1.8264798;45.6412701
0087592022;Limoges Montjovis;1.2514147;45.8384117
0087592006;Limoges Bénédictins;1.267356;45.836089
0087590356;Erdre-Active;-1.5446088;47.2830678
0087590331;Haluchère Batignolles;-1.5224436;47.249142
0087586453;Monsempron-Libos;0.9412277;44.486631
0087586446;Trentels Ladignac;0.8850548;44.4430308
0087586008;Agen;0.620932;44.208311
0087584755;La Gorp;-0.4963844;44.9288345
0087584540;Saint-Aigulin - La Roche-Chalais;-0.0189768;45.1573163
0087584508;Saint-Denis-de-Pile;-0.1980825;44.9786053
0087584474;Trémolat;0.8303278;44.8625105
0087584243;Lamonzie-Saint-Martin;0.3854609;44.8450247
0087584235;Gardonne;0.3319427;44.8347538
0087584177;Vélines;0.1036584;44.8520145
0087583690;Chalais;0.0435966;45.2708327
0087583443;Chasseneuil-sur-Bonnieure;0.4535528;45.8244091
0087582866;La Réole;-0.03057;44.579742
0087582833;Saint-Pierre-d'Aurillac;-0.1876216;44.5752452
0087582775;Langon;-0.25554;44.555448
0087582726;Arbanats;-0.3954517;44.6743555
0087582718;Portets;-0.4253931;44.6929765
0087582668;Arcachon;-1.16523;44.659009
0087582643;La Teste-de-Buch;-1.14295;44.636924
0087581728;Blanquefort;-0.62392;44.917556
0087581710;Parempuyre;-0.6193396;44.9447032
0087581389;Le Verdon-sur-Mer;-1.0650925;45.5492065
0087581256;Pauillac;-0.7551342;45.2038438
0087576470;La Guerche-sur-l'Aubois;2.9485731;46.9477388
0087576405;Saint-Germain-du-Puy;2.4846102;47.0965233
0087576322;Saint-Amand-Montrond - Orval;2.4859441;46.7265409
0087576298;Châteauneuf-sur-Cher;2.3103826;46.8568144
0087576231;Varennes-sur-Fouzon;1.6145221;47.2144095
0087576223;Chabris;1.6459424;47.2549836
0087576207;Bourges;2.394255;47.094145
0087576199;Pruniers-en-Sologne;1.6722045;47.313174
0087576181;Les Quatre Roues;1.7025282;47.3325521
0087575845;Lussac-les-Châteaux;0.7186918;46.4051106
0087575498;Lathus-Saint-Rémy;0.965009;46.3380917
0087575480;Montmorillon;0.8737467;46.4174979
0087575357;Épanvilliers;0.2357576;46.2254951
0087575332;Anché - Voulon;0.2503424;46.3496187
0087575274;Ligugé;0.3331733;46.5203091
0087575217;Jaunay-Clan;0.3816535;46.682044
0087575175;Naintré;0.4963446;46.7595303
0087575142;Châtellerault;0.549279;46.818594
0087575126;Dangé-Saint-Romain;0.6087754;46.9378397
0087574665;Château-Renault;0.9015238;47.5877961
0087574558;Vendôme;1.0678728;47.8021498
0087574343;Amboise;0.981299;47.421480
0087574301;Chouzy-sur-Cisse;1.247846;47.5203249
0087574244;Menars;1.405617;47.6450036
0087571885;Joué-lès-Tours;0.6675586;47.3541741
0087571851;Saint-Genouph;0.5969502;47.3710109
0087571794;Port Boulet;0.155648;47.248836
0087571638;Azay-le-Rideau;0.4475388;47.2663383
0087571000;Tours;0.693703;47.389781
0087547000;Paris Austerlitz;2.364891;48.842285
0087545731;Bonneval;1.3861845;48.1862958
0087545657;Auneau;1.77998;48.4458242
0087545517;Sermaise;2.06865;48.53536
0087545293;Vitry-sur-Seine;2.402229;48.800768
0087545277;Villeneuve-le-Roi;2.426084;48.739908
0087545269;Ablon-sur-Seine;2.419151;48.725468
0087545137;Étampes;2.159468;48.436661
0087545129;Guillerval;2.0598748;48.3744455
0087545111;Monnerville;2.0320595;48.3484915
0087543371;La Chapelle-Saint-Mesmin;1.8268193;47.8929293
0087543157;Nouan-le-Fuzelier;2.0330957;47.5337788
0087543066;Château-Gaillard;1.9128148;48.1416904
0087491274;La Grave d'Ambarès;-0.477021;44.9356421
0087491258;Villeneuve-la-Comtesse;-0.5130717;46.0986599
0087491076;Beillant;-0.5265079;45.7007999
0087491035;Saint-Savinien;-0.6778775;45.8759277
0087491019;Bords;-0.7985436;45.8944625
0087487009;Thouars;-0.2097941;46.9852442
0087486894;Torfou-Sèvremoine;-1.1173797;47.0331153
0087486571;Saint-Gilles-Croix-de-Vie;-1.941296;46.696466
0087485532;Rouillé;0.042169;46.4190206
0087485524;Pamproux;-0.051931;46.3996295
0087485136;Saint-Laurent-de-la-Prée - Fouras;-1.0274305;45.9930002
0087485102;Angoulins sur Mer;-1.1154503;46.108057
0087484204;Chalonnes-sur-Loire;-0.74306;47.34306
0087484113;Écouflant;-0.5194782;47.5039036
0087481804;Couëron;-1.7235014;47.2220412
0087481747;Pornichet;-2.3445765;47.2705354
0087481622;Issé;-1.45068;47.6268289
0087481598;Nort-sur-Erdre;-1.5033645;47.4419243
0087481465;Montaigu;-1.316236;46.983705
0087481283;Pornic;-2.0975565;47.1145616
0087481259;Les Moutiers-en-Retz;-2.0009628;47.0618983
0087481242;Bourgneuf-en-Retz;-1.9551942;47.0469634
0087481184;Oudon;-1.291992;47.3433655
0087481069;La Basse Indre - Saint-Herblain;-1.6603088;47.2040872
0087478560;Voutré;-0.2921804;48.1340521
0087478537;Montsûrs;-0.5506416;48.14149
0087478404;Laval;-0.760907;48.076206
0087478099;La Gouesnière - Cancale - Saint-Méloir-des-Ondes;-1.9058105;48.6144207
0087478081;La Fresnais;-1.8432199;48.593655
0087478073;Dol-de-Bretagne;-1.750536;48.544250
0087478016;Saint-Germain-sur-Ille;-1.6541804;48.2394802
0087476457;Quiberon;-3.1181869;47.4852978
0087476440;Saint-Pierre-Quiberon;-3.138905;47.5210574
0087476242;Brandérion;-3.1940402;47.7823179
0087476200;Auray;-2.999995;47.68022
0087474411;Plouigneau;-3.7100572;48.5647064
0087474338;Morlaix;-3.832514;48.577970
0087474270;Landivisiau;-4.082181;48.496002
0087473868;Paimpol;-3.0460958;48.77694
0087473561;Carnoët - Locarn;-3.4908822;48.3405242
0087473512;Moustéru;-3.2435052;48.5074512
0087473504;Carhaix-Plouguer;-3.5622173;48.2780022
0087473272;Plancoët;-2.2289207;48.5216785
0087473181;Plouaret Trégor;-3.4668231;48.6062816
0087473082;Plénée-Jugon;-2.3546108;48.376656
0087471516;Les Lacs;-1.3208165;48.1094359
0087471177;Pléchâtel;-1.7763615;47.8719509
0087471151;Guichen - Bourg-des-Comptes;-1.7601845;47.9350963
0087471078;Montfort-sur-Meu;-1.949141;48.138878
0087448159;Vire;-0.882884;48.846329
0087448001;Flers;-0.573216;48.744785
0087447714;Saint-Sever;-1.0516979;48.843608
0087447698;Villedieu-les-Poêles;-1.225559;48.8340495
0087447649;Folligny;-1.4072231;48.8299461
0087447243;Carentan;-1.244938;49.302482
0087447185;Pont-Hébert;-1.1266871;49.1625444
0087444711;Alençon;0.098531;48.433884
